realm,name2,moku_olelo,moku,island_olelo,island,ecosystem_type,area_km2,year
Marine,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Open Ocean,426.63,2019
Marine,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Rock/Boulder,15.68,2013
Marine,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Rock/Boulder,15.68,2016
Marine,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Rock/Boulder,15.68,2019
Marine,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Soft Bottom,0.56,2013
Marine,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Soft Bottom,0.56,2016
Marine,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Soft Bottom,0.56,2019
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Coral Dominated Hard Bottom,43.57,2013
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Coral Dominated Hard Bottom,43.57,2016
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Coral Dominated Hard Bottom,43.57,2019
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Open Ocean,541.15,2013
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Open Ocean,541.15,2016
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Open Ocean,541.15,2019
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Rock/Boulder,9.23,2013
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Rock/Boulder,9.23,2016
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Rock/Boulder,9.23,2019
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Soft Bottom,5.65,2013
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Soft Bottom,5.65,2016
Marine,KONA HAW,Kona,kona,Hawai‘i,hawaii,Soft Bottom,5.65,2019
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Coral Dominated Hard Bottom,37.58,2013
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Coral Dominated Hard Bottom,37.58,2016
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Coral Dominated Hard Bottom,37.58,2019
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Open Ocean,497.5,2013
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Open Ocean,497.5,2016
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Open Ocean,497.5,2019
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Rock/Boulder,7.23,2013
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Rock/Boulder,7.23,2016
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Rock/Boulder,7.23,2019
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Soft Bottom,0.46,2013
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Soft Bottom,0.46,2016
Marine,KAU,Kaʻū,kau,Hawai‘i,hawaii,Soft Bottom,0.46,2019
Marine,MANA,Mana,mana,Kaua'i,kauai,Coral Dominated Hard Bottom,11.22,2013
Marine,MANA,Mana,mana,Kaua'i,kauai,Coral Dominated Hard Bottom,11.22,2016
Marine,MANA,Mana,mana,Kaua'i,kauai,Coral Dominated Hard Bottom,11.22,2019
Marine,MANA,Mana,mana,Kaua'i,kauai,Open Ocean,82.5,2013
Marine,MANA,Mana,mana,Kaua'i,kauai,Open Ocean,82.5,2016
Marine,MANA,Mana,mana,Kaua'i,kauai,Open Ocean,82.5,2019
Marine,MANA,Mana,mana,Kaua'i,kauai,Other Hard Bottom,0.26,2013
Marine,MANA,Mana,mana,Kaua'i,kauai,Other Hard Bottom,0.26,2016
Marine,MANA,Mana,mana,Kaua'i,kauai,Other Hard Bottom,0.26,2019
Marine,MANA,Mana,mana,Kaua'i,kauai,Pavement,15.3,2013
Marine,MANA,Mana,mana,Kaua'i,kauai,Pavement,15.3,2016
Marine,MANA,Mana,mana,Kaua'i,kauai,Pavement,15.3,2019
Marine,MANA,Mana,mana,Kaua'i,kauai,Soft Bottom,6.35,2013
Marine,MANA,Mana,mana,Kaua'i,kauai,Soft Bottom,6.35,2016
Marine,MANA,Mana,mana,Kaua'i,kauai,Soft Bottom,6.35,2019
Marine,KAUPO,Kaupō,kaupo,Maui,maui,NA,NA,NA
Marine,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,NA,NA,NA
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Barren,496.36,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Beaches/Dunes,0,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Cropland,49.28503,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Developed,19.03,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Estuarine Wetlands,13.34,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Freshwater Wetlands,0.04,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Grass/Shrub,725.94,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Pasture,525.22937,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Tree Cover,373.59,2013
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Barren,495.64,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Beaches/Dunes,0,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Cropland,49.29,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Developed,19.08,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Estuarine Wetlands,13.34,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Freshwater Wetlands,0.04,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Grass/Shrub,720.31,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Pasture,525.23,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Tree Cover,379.82,2016
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Barren,494.31,2019
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Beaches/Dunes,0,2019
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Cropland,51.42,2019
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Developed,18.65,2019
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Estuarine Wetlands,14.44,2019
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Freshwater Wetlands,0.04,2019
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Grass/Shrub,712.25,2019
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Pasture,524.71,2019
Terrestrial,KONA HAW,Kona,kona,Hawai‘i,hawaii,Tree Cover,386.36,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Barren,784.87,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Beaches/Dunes,0,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Cropland,39.82,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Developed,1.19,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Estuarine Wetlands,15.64,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Freshwater Wetlands,0.13,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Grass/Shrub,608.84,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Pasture,377.42,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Tree Cover,454.66,2013
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Barren,783.51,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Beaches/Dunes,NA,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Cropland,39.82,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Developed,1.14,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Estuarine Wetlands,15.8,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Freshwater Wetlands,0.13,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Grass/Shrub,600.41,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Pasture,377.42,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Tree Cover,463.57,2016
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Barren,779.27,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Beaches/Dunes,0,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Cropland,40.69,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Developed,1.45,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Estuarine Wetlands,15.96,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Freshwater Wetlands,0.13,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Grass/Shrub,599.38,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Pasture,376.72,2019
Terrestrial,KAU,Kaʻū,kau,Hawai‘i,hawaii,Tree Cover,466.86,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Barren,189.79,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Beaches/Dunes,0.01,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Cropland,22.73095,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Developed,6.03,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Estuarine Wetlands,3.71,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Freshwater Wetlands,0.16,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Grass/Shrub,290.88,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Pasture,58.57234,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Tree Cover,752.38,2013
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Barren,203.42,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Beaches/Dunes,0.01,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Cropland,22.73,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Developed,6.01,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Estuarine Wetlands,4.66,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Freshwater Wetlands,0.16,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Grass/Shrub,283.61,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Pasture,58.57,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Tree Cover,742.96,2016
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Barren,210.54,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Beaches/Dunes,0.01,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Cropland,24.1,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Developed,6.23,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Estuarine Wetlands,6.6,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Freshwater Wetlands,0.16,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Grass/Shrub,277.94,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Pasture,58.08,2019
Terrestrial,PUNA HAW,Puna,puna,Hawai‘i,hawaii,Tree Cover,732.88,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Barren,212.59,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Beaches/Dunes,0.05,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Cropland,61.03,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Developed,32.7,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Estuarine Wetlands,4.18,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Freshwater Wetlands,155.71,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Grass/Shrub,474.32,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Pasture,102.74,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Tree Cover,743.56,2013
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Barren,212.44,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Beaches/Dunes,0.05,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Cropland,61.03,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Developed,32.62,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Estuarine Wetlands,4.2,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Freshwater Wetlands,155.71,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Grass/Shrub,472.62,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Pasture,102.72,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Tree Cover,745.3,2016
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Barren,212.28,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Beaches/Dunes,0.05,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Cropland,63.02,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Developed,32.08,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Estuarine Wetlands,4.11,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Freshwater Wetlands,155.71,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Grass/Shrub,471.83,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Pasture,100.23,2019
Terrestrial,HILO,Hilo,hilo,Hawai‘i,hawaii,Tree Cover,746.89,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Barren,35.66,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Beaches/Dunes,0,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Cropland,63.41,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Developed,2.14,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Estuarine Wetlands,0.89,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Freshwater Wetlands,44.89,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Grass/Shrub,60.45,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Pasture,440.34,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Tree Cover,119.35,2013
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Barren,35.65,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Beaches/Dunes,0,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Cropland,63.41,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Developed,2.13,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Estuarine Wetlands,0.89,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Freshwater Wetlands,44.89,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Grass/Shrub,60.63,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Pasture,440.34,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Tree Cover,119.19,2016
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Barren,35.53,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Beaches/Dunes,0,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Cropland,62.79,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Developed,2.4,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Estuarine Wetlands,0.89,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Freshwater Wetlands,44.89,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Grass/Shrub,60.93,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Pasture,438.44,2019
Terrestrial,HAMAKUA,Hāmākua,hamakua,Hawai‘i,hawaii,Tree Cover,121.55,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Barren,391.15,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Beaches/Dunes,0.06,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Cropland,10.95057,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Developed,13.08,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Estuarine Wetlands,8.24,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Freshwater Wetlands,25.36,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Grass/Shrub,652.03,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Pasture,737.09428,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Tree Cover,99.84,2013
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Barren,390.58,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Beaches/Dunes,0.06,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Cropland,10.95,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Developed,13.2,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Estuarine Wetlands,8.29,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Freshwater Wetlands,25.36,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Grass/Shrub,651.24,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Pasture,737.09,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Tree Cover,100.64,2016
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Barren,390.01,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Beaches/Dunes,0.06,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Cropland,10.98,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Developed,12.79,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Estuarine Wetlands,8.65,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Freshwater Wetlands,25.36,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Grass/Shrub,652.69,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Pasture,736.99,2019
Terrestrial,KOHALA,Kohala,kohala,Hawai‘i,hawaii,Tree Cover,99.47,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Barren,0.75,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Beaches/Dunes,0.19,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Cropland,2.36,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Developed,17.55,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Estuarine Wetlands,0.29,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Freshwater Wetlands,1.29,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Grass/Shrub,64.47,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Pasture,3.16,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Tree Cover,65.11,2013
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Barren,0.66,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Beaches/Dunes,0.19,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Cropland,2.36,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Developed,17.68,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Estuarine Wetlands,0.27,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Freshwater Wetlands,1.29,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Grass/Shrub,64.97,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Pasture,3.16,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Tree Cover,64.57,2016
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Barren,0.59,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Beaches/Dunes,0.19,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Cropland,2.62,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Developed,17.62,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Estuarine Wetlands,0.34,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Freshwater Wetlands,1.29,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Grass/Shrub,64.13,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Pasture,3.06,2019
Terrestrial,WAIANAE,Wa‘ianae,waianae,O‘ahu,oahu,Tree Cover,64.96,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Barren,1.05,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Beaches/Dunes,0.2,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Cropland,38.71,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Developed,123.32,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Estuarine Wetlands,0.74,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Freshwater Wetlands,2.72,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Grass/Shrub,75.08,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Pasture,28.55,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Tree Cover,175.05,2013
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Barren,0.86,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Beaches/Dunes,0.2,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Cropland,38.66,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Developed,125.23,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Estuarine Wetlands,0.74,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Freshwater Wetlands,2.72,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Grass/Shrub,74.28,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Pasture,28.55,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Tree Cover,174.13,2016
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Barren,0.94,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Beaches/Dunes,0.2,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Cropland,36.73,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Developed,126.76,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Estuarine Wetlands,0.63,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Freshwater Wetlands,2.72,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Grass/Shrub,77.56,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Pasture,26.48,2019
Terrestrial,EWA,‘Ewa,ewa,O‘ahu,oahu,Tree Cover,174.17,2019
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Barren,0.16,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Beaches/Dunes,0.09,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Cropland,0,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Developed,67.52,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Estuarine Wetlands,0.06,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Freshwater Wetlands,1.34,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Grass/Shrub,19.43,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Pasture,0,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Tree Cover,80.23,2013
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Barren,0.14,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Beaches/Dunes,0.09,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Cropland,0,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Developed,67.38499999999999,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Estuarine Wetlands,0.08499999999999999,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Freshwater Wetlands,1.34,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Grass/Shrub,19.32,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Pasture,0,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Tree Cover,80.27000000000001,2016
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Barren,0.14,2019
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Beaches/Dunes,0.09,2019
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Cropland,0.01,2019
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Developed,67.53,2019
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Estuarine Wetlands,0.11,2019
